"Sun, Sep 7, 2014, 9:30 AM",dive south whidbey island,possession point park,"s franklin rd · clinton, wa","we'll meet aboard the 0930mukelteo ferry; it takes less than an hour to cross and drive to the park. we can splash any time after 11:00 and can dive the entire flood with little current. this area is known for its' wonderful spread finger structure and varied fish & invertebrate life. divers new to the club are especially encouraged to attend, as i will act as guide. 2 dives are possible in this time frame. carpool is encouraged, and the discover pass is required to park at the park!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/200052152/
"Fri, Sep 5, 2014, 9:15 AM","friday slacker's dive, south sound",redondo beach dr s & redondo way,"redondo beach dr s & redondo way · des moines, wa","big exchange day, but there are still some spots that are dive friendly. this site has great potential for a wide variety of marine life. many pluses for this site include; street or paid parking, close to the water, bathroom accommodations. meet time is 9:15, splash at 10am.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/202965252/
"Wed, Sep 3, 2014, 7:00 PM",monthly club meeting at sunset hill community club - seattle,sunset hill community club,"3003 northwest 66th street · seattle, wa","monthly meeting at sunset hill community center: program: doug miller will lead a discussion which derives from the charter dive we did in california at the end of may. his wife, karen, judi brooks, her niece & brother in law, & myself were all involved in an emergency rescue in which, sadly, the diver died... bring your own insights & questions... what ought we ask when booking a dive charter... are certs enough? how often does a vendor practice rescue? is the entire crew so trained? new divers & new members are especially encouraged to attend this meeting... there's a lot to be learned from a tragedy such as this...",https://www.meetup.com/Marker-Buoy-Dive-Club/events/qkmqhkysmbfb/
"Wed, Sep 3, 2014, 9:45 AM",high current dive,deception pass state park,"oak harbor, wa · oak harbor, wa","deception pass: 4.9 flood >11:17 slack > 5.2 ebb this is a tad on the high side but possibly the last opportunity this year. i can't go, but it's out there for the ride.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/204584192/
"Mon, Sep 1, 2014, 9:45 AM",south sound small wall,sunrise beach park,"10015 sunrise beach dr nw · gig harbor, wa",last chance to dive sunrise for several months due to exchanges. intermediate/advance due to possible current and long walk. one of the best dives in the sound. splash around 10:40am. portapoty on site.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/200109702/
"Sun, Aug 31, 2014, 2:30 PM",south sound current dive,day island wall,"day island blvd. w. 19 st. sw (cross street) · tacoma, wa","north entrance: 2.4e > 4:25 pm > 3.1f advanced dive splash ~ 3:30 pm med current going n. and back. easier profile. good exchange for folks looking for more drift dive and current experience. suitable for a first diw dive, if you have some current experience. no facilities, use something at titlow or before you get there. residential neighborhood, limited parking. carpooling encouraged.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/200045762/
"Sat, Aug 30, 2014, 8:00 AM",crabbing mukilteo,mukilteo t-dock,"701 front street · mukilteo, wa",the last crabbing weekend for the summer. 8:45am splash,https://www.meetup.com/Marker-Buoy-Dive-Club/events/203093142/
"Sat, Aug 30, 2014, 7:45 AM",west seattle dive,alki pipeline,"beach dr. s.w. · seattle, wa","on the backside of alki lies the pipeline dive. this can be a great dive for photographers when the conditions are right. this can be a long dive, but is also a shallow dive with max depth around 35 feet. there may be some slight current. meet time is 7:45 for a splash time of 8:30am.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/202963732/
"Fri, Aug 29, 2014, 9:15 AM","friday slacker dive, south sound",three tree north,"s.w. 170th pl. · burien, wa","got the day off with nothing to do, or has it been a while since you've been in the water? come dive 3 tree north in burien. this is a great site for seeing pretty much anything the ocean has to offer. parking is just a few steps from the entry and should not be a problem during a week day. no facilities here so be sure to make your pitstop in advance of arriving. meet time is 9:15, splash at 10am.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/202962182/
"Wed, Aug 27, 2014, 6:30 PM",night dive south sound,three tree north,"s.w. 170th pl. · burien, wa","let's meet at three tree point at 6:30 pm for a 7:30 splash. it will be great to have a mid-week break with a night dive to enjoy the amazing bioluminescence and other animal life. remember to bring a dive light, back up light and tank light. easy entry, limited parking, no facilities.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/200056292/
"Wed, Aug 27, 2014, 10:00 AM",sea dragon boat charter,sewell's marina,"6409 bay street · horseshoe bay, bc","wednesday, august 27th carl baird and i will diving on sea dragon charter’s at their howe sound location which is a 30 minute drive from downtown vancouver. they are located at sewell’s marina near the main ferry terminal in horseshoe bay and the dive sites a usually on a 10 – 15 minute boat ride away. the boat is comfortable with standup and benches for gearing up. food is limited on the boat. we will receive a 10% discount if we have 6 marker buoy dive club members sigh up. the regular cost is $113 canadian so the club cost will be about $95 with the discount and exchange rate. the meet time at the boat is 10:00 am and expect to return to the dock about 3:00 pm. directions to the boat and web site: http://seadragoncharters.com/locations/howe-sound/ call me at 425 512-7457 if you have questions. bruce brown",https://www.meetup.com/Marker-Buoy-Dive-Club/events/200704472/
"Sun, Aug 24, 2014, 10:00 AM",south whidbey island,possession point park,"s franklin rd · clinton, wa","we'll meet aboard the 10:00 mukelteo ferry; it takes less than an hour to cross and drive to the park. we can splash any time after 11:30 and can dive the entire flood with little current. this area is known for its' wonderful spread finger structure and varied fish & invertebrate life. divers new to the club are especially encouraged to attend, as i will act as guide. 2 dives are possible in this time frame. carpool is encouraged, and the discover pass is required to park at the park!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/200050552/
"Sun, Aug 24, 2014, 9:00 AM",crabbing mukilteo,mukilteo t-dock,"701 front street · mukilteo, wa",swim to the far end of the oil dock for large crabs,https://www.meetup.com/Marker-Buoy-Dive-Club/events/202398622/
"Sat, Aug 23, 2014, 10:00 AM",southish dive,redondo beach,"redondo beach dr. s. & redondo way s. · federal way, wa","aug 23rd redondo beach dive. meetup 10am, splash 11am with slack on the flood at 11:30am. location has free and pay parking, shower, restroom and easy stairs entrance/exit site has a line to follow in the 50ft range (has street light reflector, pipes and a vw)and another line that will take you to 85ft. at the carousel. farther north in the shallows you may find lumpsucker's and midshipmen fish in the eel grass. this site is a good place to work on your buoyance. note: i will bring a second tank just in case you didn't get enough the first time.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/199773852/
"Sat, Aug 23, 2014, 7:00 AM",charter dive neah bay,this meetup is past,curley's resort,"i have 1 spot open for aug 23 and 24 diving with bill minton out of neah bay. i also have a rooms reserved at curley's resort for friday and saturday nights. dive boat costs are $150.00 per day and the room is $55.00 per night. this is advanced boat diving in open water conditions with the potential for swell, current and wind. advanced experienced divers only. but... this is classic nw coast diving with great current windows. we will plan to get at least one dive on duncan rock which is a classic. i don't need any deposits at this time but i need firm commitments for both days only. i will also be diving salt creek state park and another dive to be determined on friday aug 22 if anyone is interested. if not you can meet up with us friday night at curley's",https://www.meetup.com/Marker-Buoy-Dive-Club/events/200705772/
"Fri, Aug 22, 2014, 10:00 AM",dive port angeles,salt creek campground,"3506 camp hayden rd · port angeles, wa",as part of my trip to the peninsula this week we will be diving salt creek park on friday at 11:00am. some of us will be moving from there to lake crescent for a second dive. i'm posting this as a separate meetup because anyone can join us for this part of the trip. the neah bay trip is now full.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/201742772/
"Thu, Aug 21, 2014, 7:00 AM",wreck of the diamond knot,straight of juan de fuca,"port angeles · port angeles, wa",mark wilson,https://www.meetup.com/Marker-Buoy-Dive-Club/events/202006292/
